# Time, Layer_QualityIndex,bl_height,Mean_Layer_Height,n_BL,cloud_stat,cloud_dat
15/02/2021 05:22:08,2,720,790,3,0,-999
15/02/2021 05:22:24,2,700,790,3,0,-999
15/02/2021 05:22:40,2,710,790,3,0,-999
15/02/2021 05:22:56,2,710,790,3,0,-999
15/02/2021 05:23:12,2,710,790,3,0,-999
15/02/2021 05:23:28,2,710,790,3,0,-999
15/02/2021 05:23:44,2,710,790,3,0,-999
15/02/2021 05:24:00,2,710,790,3,0,-999
15/02/2021 05:24:16,2,710,790,3,0,-999
15/02/2021 05:24:32,2,710,790,3,0,-999
15/02/2021 05:24:48,2,710,790,3,0,-999
15/02/2021 05:25:04,2,710,790,3,0,-999
15/02/2021 05:25:20,2,710,790,3,0,-999
15/02/2021 05:25:36,2,710,790,3,0,-999
15/02/2021 05:25:52,2,710,790,3,0,-999
15/02/2021 05:26:08,2,710,790,3,0,-999
15/02/2021 05:26:24,2,710,790,3,0,-999
15/02/2021 05:26:40,2,700,790,3,0,-999
15/02/2021 05:26:56,2,700,790,3,0,-999
15/02/2021 05:27:12,2,690,790,3,0,-999
15/02/2021 05:27:28,2,700,790,3,0,-999
15/02/2021 05:27:44,2,690,790,3,0,-999
15/02/2021 05:28:00,2,690,790,3,0,-999
15/02/2021 05:28:16,2,690,790,3,0,-999
15/02/2021 05:28:32,2,690,790,3,0,-999
15/02/2021 05:28:48,2,680,790,3,0,-999
15/02/2021 05:29:04,2,680,790,3,0,-999
15/02/2021 05:29:20,2,680,790,3,0,-999
15/02/2021 05:29:36,2,680,790,3,0,-999
15/02/2021 05:29:52,2,670,790,3,0,-999
15/02/2021 05:30:08,2,670,790,3,0,-999
15/02/2021 05:30:24,2,670,790,3,0,-999
15/02/2021 05:30:40,2,670,790,3,0,-999
15/02/2021 05:30:56,2,670,790,3,0,-999
15/02/2021 05:31:12,2,670,790,3,0,-999
15/02/2021 05:31:28,2,670,790,3,0,-999
15/02/2021 05:31:44,2,670,790,3,0,-999
15/02/2021 05:32:00,2,670,790,3,0,-999
15/02/2021 05:32:32,2,670,790,3,0,-999
15/02/2021 05:32:48,2,670,790,3,0,-999
15/02/2021 05:33:04,2,680,790,3,0,-999
15/02/2021 05:33:20,2,680,790,3,0,-999
15/02/2021 05:33:36,2,680,790,3,0,-999
15/02/2021 05:33:52,2,680,790,3,0,-999
15/02/2021 05:34:08,2,680,790,3,0,-999
15/02/2021 05:34:24,2,680,790,3,0,-999
15/02/2021 05:34:40,2,690,790,3,0,-999
15/02/2021 05:34:56,2,690,790,3,0,-999
15/02/2021 05:35:12,2,690,790,3,0,-999
15/02/2021 05:35:28,2,690,790,3,0,-999
15/02/2021 05:35:44,2,690,790,3,0,-999
15/02/2021 05:36:00,2,700,790,3,0,-999
15/02/2021 05:36:16,2,700,790,3,0,-999
15/02/2021 05:36:32,2,710,790,3,0,-999
15/02/2021 05:36:48,2,710,790,3,0,-999
15/02/2021 05:37:04,2,710,790,3,0,-999
15/02/2021 05:37:20,2,720,790,3,0,-999
15/02/2021 05:37:36,2,720,790,3,0,-999
15/02/2021 05:37:52,2,730,790,3,0,-999
15/02/2021 05:38:08,2,730,790,3,0,-999
15/02/2021 05:38:24,2,730,790,3,0,-999
15/02/2021 05:38:40,2,740,790,3,0,-999
15/02/2021 05:38:56,2,740,790,3,0,-999
15/02/2021 05:39:12,2,740,790,3,0,-999
15/02/2021 05:39:28,2,750,790,3,0,-999
15/02/2021 05:39:44,2,750,790,3,0,-999
15/02/2021 05:40:00,2,750,790,3,0,-999
15/02/2021 05:40:16,2,760,790,3,0,-999
15/02/2021 05:40:32,2,760,790,3,0,-999
15/02/2021 05:40:48,2,760,790,3,0,-999
15/02/2021 05:41:04,2,760,790,3,0,-999
15/02/2021 05:41:20,2,760,790,3,0,-999
15/02/2021 05:41:36,2,760,790,3,0,-999
15/02/2021 05:41:52,2,760,790,3,0,-999
15/02/2021 05:42:08,2,760,790,3,0,-999
15/02/2021 05:42:24,2,760,790,3,0,-999
15/02/2021 05:42:40,2,760,790,3,0,-999
15/02/2021 05:42:56,2,760,790,3,0,-999
15/02/2021 05:43:12,2,760,790,3,0,-999
15/02/2021 05:43:28,2,760,790,3,0,-999
15/02/2021 05:43:44,2,760,790,3,0,-999
15/02/2021 05:44:00,2,760,790,3,0,-999
15/02/2021 05:44:16,2,760,790,3,0,-999
15/02/2021 05:44:32,2,760,790,3,0,-999
15/02/2021 05:44:48,2,760,790,3,0,-999
15/02/2021 05:45:04,2,760,790,3,0,-999
15/02/2021 05:45:20,2,760,790,3,0,-999
15/02/2021 05:45:36,2,760,790,3,0,-999
15/02/2021 05:45:52,2,760,790,3,0,-999
15/02/2021 05:46:08,2,760,790,3,0,-999
15/02/2021 05:46:24,2,760,790,3,0,-999
15/02/2021 05:46:40,2,760,790,3,0,-999
15/02/2021 05:46:56,2,760,790,3,0,-999
15/02/2021 05:47:12,2,760,790,3,0,-999
15/02/2021 05:47:44,2,760,790,3,0,-999
15/02/2021 05:48:00,2,760,790,3,0,-999
15/02/2021 05:48:16,2,760,790,3,0,-999
15/02/2021 05:48:32,2,760,790,3,0,-999
15/02/2021 05:48:48,2,760,790,3,0,-999
15/02/2021 05:49:04,2,760,790,3,0,-999
15/02/2021 05:49:20,2,760,790,3,0,-999
15/02/2021 05:49:36,2,760,790,3,0,-999
15/02/2021 05:49:52,2,760,790,3,0,-999
15/02/2021 05:50:08,2,760,790,3,0,-999
15/02/2021 05:50:24,2,760,790,3,0,-999
15/02/2021 05:50:40,2,750,790,3,0,-999
15/02/2021 05:50:56,2,750,790,3,0,-999
15/02/2021 05:51:12,2,750,790,3,0,-999
15/02/2021 05:51:28,2,750,790,3,0,-999
15/02/2021 05:51:44,2,740,790,3,0,-999
15/02/2021 05:52:00,2,740,790,3,0,-999
15/02/2021 05:52:16,2,740,790,3,0,-999
15/02/2021 05:52:32,2,740,790,3,0,-999
15/02/2021 05:52:48,2,730,790,3,0,-999
15/02/2021 05:53:04,2,730,790,3,0,-999
15/02/2021 05:53:20,2,730,790,3,0,-999
15/02/2021 05:53:36,2,720,790,3,0,-999
15/02/2021 05:53:52,2,720,790,3,0,-999
15/02/2021 05:54:08,2,720,790,3,0,-999
15/02/2021 05:54:24,2,710,790,3,0,-999
15/02/2021 05:54:40,2,710,790,3,0,-999
15/02/2021 05:54:56,2,710,790,3,0,-999
15/02/2021 05:55:12,2,700,790,3,0,-999
15/02/2021 05:55:28,2,700,790,3,0,-999
15/02/2021 05:55:44,2,700,790,3,0,-999
15/02/2021 05:56:00,2,690,790,3,0,-999
15/02/2021 05:56:16,2,690,790,3,0,-999
15/02/2021 05:56:32,2,690,790,3,0,-999
15/02/2021 05:56:48,2,690,790,3,0,-999
15/02/2021 05:57:04,2,680,790,3,0,-999
15/02/2021 05:57:20,2,680,790,3,0,-999
15/02/2021 05:57:36,2,680,790,3,0,-999
15/02/2021 05:57:52,2,670,790,3,0,-999
15/02/2021 05:58:08,2,670,790,3,0,-999
15/02/2021 05:58:24,2,670,790,3,0,-999
15/02/2021 05:58:40,2,660,790,3,0,-999
15/02/2021 05:58:56,2,660,790,3,0,-999
15/02/2021 05:59:12,2,660,790,3,0,-999
15/02/2021 05:59:28,2,470,790,3,0,-999
15/02/2021 05:59:44,2,470,790,3,0,-999
15/02/2021 06:00:00,3,470,740,3,0,-999
15/02/2021 06:00:16,3,470,740,3,0,-999
15/02/2021 06:00:32,3,470,740,3,0,-999
15/02/2021 06:00:48,3,470,740,3,0,-999
15/02/2021 06:01:04,3,470,740,3,0,-999
15/02/2021 06:01:20,3,470,740,3,0,-999
15/02/2021 06:01:36,3,470,740,3,0,-999
15/02/2021 06:01:52,3,470,740,3,0,-999
15/02/2021 06:02:08,3,470,740,3,0,-999
15/02/2021 06:02:24,3,460,740,3,0,-999
15/02/2021 06:02:40,3,460,740,3,0,-999
15/02/2021 06:02:56,3,460,740,3,0,-999
15/02/2021 06:03:12,3,460,740,3,0,-999
15/02/2021 06:03:28,3,460,740,3,0,-999
15/02/2021 06:03:44,3,460,740,3,0,-999
15/02/2021 06:04:00,3,460,740,3,0,-999
15/02/2021 06:04:16,3,460,740,3,0,-999
15/02/2021 06:04:32,3,460,740,3,0,-999
15/02/2021 06:04:48,3,460,740,3,0,-999
15/02/2021 06:05:04,3,460,740,3,0,-999
15/02/2021 06:05:20,3,450,740,3,0,-999
15/02/2021 06:05:36,3,450,740,3,0,-999
15/02/2021 06:05:52,3,440,740,3,0,-999
15/02/2021 06:06:08,3,440,740,3,0,-999
15/02/2021 06:06:24,3,430,740,3,0,-999
15/02/2021 06:06:40,3,430,740,3,0,-999
15/02/2021 06:06:56,3,430,740,3,0,-999
15/02/2021 06:07:12,3,430,740,3,0,-999
15/02/2021 06:07:28,3,420,740,3,0,-999
15/02/2021 06:07:44,3,420,740,3,0,-999
15/02/2021 06:08:00,3,420,740,3,0,-999
15/02/2021 06:08:16,3,420,740,3,0,-999
15/02/2021 06:08:32,3,410,740,3,0,-999
15/02/2021 06:08:48,3,410,740,3,0,-999
15/02/2021 06:09:04,3,410,740,3,0,-999
15/02/2021 06:09:20,3,410,740,3,0,-999
15/02/2021 06:09:36,3,410,740,3,0,-999
15/02/2021 06:09:52,3,400,740,3,0,-999
15/02/2021 06:10:08,3,400,740,3,0,-999
15/02/2021 06:10:24,3,400,740,3,0,-999
15/02/2021 06:10:40,3,400,740,3,0,-999
15/02/2021 06:10:56,3,400,740,3,0,-999
15/02/2021 06:11:12,3,400,740,3,0,-999
15/02/2021 06:11:28,3,400,740,3,0,-999
15/02/2021 06:11:44,3,400,740,3,0,-999
15/02/2021 06:12:00,3,400,740,3,0,-999
15/02/2021 06:12:16,3,400,740,3,0,-999
15/02/2021 06:12:32,3,400,740,3,0,-999
15/02/2021 06:12:48,3,400,740,3,0,-999
15/02/2021 06:13:04,3,400,740,3,0,-999
15/02/2021 06:13:20,3,390,740,3,0,-999
15/02/2021 06:13:36,3,390,740,3,0,-999
15/02/2021 06:13:52,3,390,740,3,0,-999
15/02/2021 06:14:08,3,390,740,3,0,-999
15/02/2021 06:14:24,3,390,740,3,0,-999
15/02/2021 06:14:40,3,390,740,3,0,-999
15/02/2021 06:14:56,3,390,740,3,0,-999
15/02/2021 06:15:12,3,390,740,3,0,-999
15/02/2021 06:15:28,3,390,740,3,0,-999
15/02/2021 06:15:44,3,390,740,3,0,-999
15/02/2021 06:16:00,3,390,740,3,0,-999
15/02/2021 06:16:16,3,390,740,3,0,-999
15/02/2021 06:16:32,3,380,740,3,0,-999
15/02/2021 06:16:48,3,380,740,3,0,-999
15/02/2021 06:17:04,3,380,740,3,0,-999
15/02/2021 06:17:20,3,380,740,3,0,-999
15/02/2021 06:17:36,3,380,740,3,0,-999
15/02/2021 06:17:52,3,380,740,3,0,-999
15/02/2021 06:18:08,3,380,740,3,0,-999
15/02/2021 06:18:24,3,380,740,3,0,-999
15/02/2021 06:18:40,3,380,740,3,0,-999
15/02/2021 06:18:56,3,380,740,3,0,-999
15/02/2021 06:19:12,3,380,740,3,0,-999
15/02/2021 06:19:28,3,380,740,3,0,-999
15/02/2021 06:19:44,3,380,740,3,0,-999
15/02/2021 06:20:00,3,380,740,3,0,-999
15/02/2021 06:20:16,3,380,740,3,0,-999
15/02/2021 06:20:32,3,380,740,3,0,-999
15/02/2021 06:20:48,3,380,740,3,0,-999
15/02/2021 06:21:04,3,380,740,3,0,-999
15/02/2021 06:21:20,3,380,740,3,0,-999
15/02/2021 06:21:36,3,380,740,3,0,-999
15/02/2021 06:21:52,3,380,740,3,0,-999
15/02/2021 06:22:08,3,380,740,3,0,-999
15/02/2021 06:22:24,3,380,740,3,0,-999
15/02/2021 06:22:40,3,370,740,3,0,-999
15/02/2021 06:22:56,3,370,740,3,0,-999
15/02/2021 06:23:12,3,370,740,3,0,-999
15/02/2021 06:23:28,3,370,740,3,0,-999
15/02/2021 06:23:44,3,370,740,3,0,-999
15/02/2021 06:24:00,3,370,740,3,0,-999
15/02/2021 06:24:16,3,370,740,3,0,-999
15/02/2021 06:24:32,3,360,740,3,0,-999
15/02/2021 06:24:48,3,360,740,3,0,-999
15/02/2021 06:25:04,3,360,740,3,0,-999
15/02/2021 06:25:20,3,360,740,3,0,-999
15/02/2021 06:25:36,3,360,740,3,0,-999
15/02/2021 06:25:52,3,350,740,3,0,-999
15/02/2021 06:26:08,3,350,740,3,0,-999
15/02/2021 06:26:24,3,350,740,3,0,-999
15/02/2021 06:26:40,3,350,740,3,0,-999
15/02/2021 06:26:56,3,340,740,3,0,-999
15/02/2021 06:27:12,3,340,740,3,0,-999
15/02/2021 06:27:28,3,340,740,3,0,-999
15/02/2021 06:27:44,3,340,740,3,0,-999
15/02/2021 06:28:00,3,330,740,3,0,-999
15/02/2021 06:28:16,3,330,740,3,0,-999
15/02/2021 06:28:32,3,330,740,3,0,-999
15/02/2021 06:28:48,3,320,740,3,0,-999
15/02/2021 06:29:04,3,320,740,3,0,-999
15/02/2021 06:29:20,3,320,740,3,0,-999
15/02/2021 06:29:36,3,320,740,3,0,-999
15/02/2021 06:29:52,3,310,740,3,0,-999
15/02/2021 06:30:08,3,310,740,3,0,-999
15/02/2021 06:30:24,3,310,740,3,0,-999
15/02/2021 06:30:40,3,310,740,3,0,-999
15/02/2021 06:30:56,3,660,740,3,0,-999
15/02/2021 06:31:12,3,650,740,3,0,-999
15/02/2021 06:31:28,3,650,740,3,0,-999
15/02/2021 06:31:44,3,650,740,3,0,-999
15/02/2021 06:32:00,3,650,740,3,0,-999
15/02/2021 06:32:16,3,650,740,3,0,-999
15/02/2021 06:32:32,3,660,740,3,0,-999
15/02/2021 06:32:48,3,660,740,3,0,-999
15/02/2021 06:33:04,3,660,740,3,0,-999
15/02/2021 06:33:20,3,660,740,3,0,-999
15/02/2021 06:33:36,3,660,740,3,0,-999
15/02/2021 06:33:52,3,660,740,3,0,-999
15/02/2021 06:34:08,3,660,740,3,0,-999
15/02/2021 06:34:24,3,660,740,3,0,-999
15/02/2021 06:34:40,3,660,740,3,0,-999
15/02/2021 06:34:56,3,660,740,3,0,-999
15/02/2021 06:35:12,3,660,740,3,0,-999
15/02/2021 06:35:28,3,660,740,3,0,-999
15/02/2021 06:36:00,3,660,740,3,0,-999
15/02/2021 06:36:16,3,660,740,3,0,-999
15/02/2021 06:36:32,3,660,740,3,0,-999
15/02/2021 06:36:48,3,270,740,3,0,-999
15/02/2021 06:37:04,3,270,740,3,0,-999
15/02/2021 06:37:20,3,270,740,3,0,-999
15/02/2021 06:37:36,3,270,740,3,0,-999
15/02/2021 06:37:52,3,270,740,3,0,-999
15/02/2021 06:38:08,3,270,740,3,0,-999
15/02/2021 06:38:24,3,270,740,3,0,-999
15/02/2021 06:38:40,3,270,740,3,0,-999
15/02/2021 06:38:56,3,270,740,3,0,-999
15/02/2021 06:39:12,3,270,740,3,0,-999
15/02/2021 06:39:28,3,270,740,3,0,-999
15/02/2021 06:39:44,3,270,740,3,0,-999
15/02/2021 06:40:00,3,270,740,3,0,-999
15/02/2021 06:40:16,3,270,740,3,0,-999
15/02/2021 06:40:32,3,270,740,3,0,-999
15/02/2021 06:40:48,3,270,740,3,0,-999
15/02/2021 06:41:04,3,270,740,3,0,-999
15/02/2021 06:41:20,3,270,740,3,0,-999
15/02/2021 06:41:36,3,270,740,3,0,-999
15/02/2021 06:41:52,3,270,740,3,0,-999
15/02/2021 06:42:08,3,270,740,3,0,-999
15/02/2021 06:42:24,3,270,740,3,0,-999
15/02/2021 06:42:40,3,270,740,3,0,-999
15/02/2021 06:42:56,3,270,740,3,0,-999
15/02/2021 06:43:12,3,270,740,3,0,-999
15/02/2021 06:43:28,3,270,740,3,0,-999
15/02/2021 06:43:44,3,270,740,3,0,-999
15/02/2021 06:44:00,3,270,740,3,0,-999
15/02/2021 06:44:16,3,270,740,3,0,-999
15/02/2021 06:44:32,3,270,740,3,0,-999
15/02/2021 06:44:48,3,270,740,3,0,-999
15/02/2021 06:45:04,3,270,740,3,0,-999
15/02/2021 06:45:20,3,270,740,3,0,-999
15/02/2021 06:45:36,3,270,740,3,0,-999
15/02/2021 06:45:52,3,260,740,3,0,-999
15/02/2021 06:46:08,3,260,740,3,0,-999
15/02/2021 06:46:24,3,260,740,3,0,-999
15/02/2021 06:46:40,3,260,740,3,0,-999
15/02/2021 06:46:56,3,260,740,3,0,-999
15/02/2021 06:47:12,3,260,740,3,0,-999
15/02/2021 06:47:28,3,260,740,3,0,-999
15/02/2021 06:47:44,3,260,740,3,0,-999
15/02/2021 06:48:00,3,260,740,3,0,-999
15/02/2021 06:48:16,3,260,740,3,0,-999
15/02/2021 06:48:32,3,260,740,3,0,-999
15/02/2021 06:48:48,3,260,740,3,0,-999
15/02/2021 06:49:04,3,260,740,3,0,-999
15/02/2021 06:49:20,3,260,740,3,0,-999
15/02/2021 06:49:36,3,260,740,3,0,-999
15/02/2021 06:49:52,3,260,740,3,0,-999
15/02/2021 06:50:08,3,260,740,3,0,-999
15/02/2021 06:50:24,3,260,740,3,0,-999
15/02/2021 06:50:40,3,260,740,3,0,-999
15/02/2021 06:50:56,3,260,740,3,0,-999
15/02/2021 06:51:12,3,260,740,3,0,-999
15/02/2021 06:51:28,3,260,740,3,0,-999
15/02/2021 06:51:44,3,260,740,3,0,-999
15/02/2021 06:52:00,3,260,740,3,0,-999
15/02/2021 06:52:16,3,260,740,3,0,-999
15/02/2021 06:52:32,3,260,740,3,0,-999
15/02/2021 06:52:48,3,260,740,3,0,-999
15/02/2021 06:53:04,3,260,740,3,0,-999
15/02/2021 06:53:20,3,260,740,3,0,-999
15/02/2021 06:53:36,3,260,740,3,0,-999
15/02/2021 06:53:52,3,260,740,3,0,-999
15/02/2021 06:54:08,3,260,740,3,0,-999
15/02/2021 06:54:24,3,260,740,3,0,-999
15/02/2021 06:54:40,3,260,740,3,0,-999
15/02/2021 06:54:56,3,260,740,3,0,-999
15/02/2021 06:55:12,3,260,740,3,0,-999
15/02/2021 06:55:28,3,260,740,3,0,-999
15/02/2021 06:55:44,3,260,740,3,0,-999
15/02/2021 06:56:00,3,260,740,3,0,-999
15/02/2021 06:56:16,3,260,740,3,0,-999
15/02/2021 06:56:32,3,260,740,3,0,-999
15/02/2021 06:56:48,3,260,740,3,0,-999
15/02/2021 06:57:04,3,260,740,3,0,-999
15/02/2021 06:57:20,3,260,740,3,0,-999
15/02/2021 06:57:36,3,260,740,3,0,-999
15/02/2021 06:57:52,3,260,740,3,0,-999
15/02/2021 06:58:08,3,260,740,3,0,-999
15/02/2021 06:58:24,3,260,740,3,0,-999
15/02/2021 06:58:40,3,270,740,3,0,-999
15/02/2021 06:58:56,3,270,740,3,0,-999
15/02/2021 06:59:12,3,270,740,3,0,-999
15/02/2021 06:59:28,3,270,740,3,0,-999
15/02/2021 06:59:44,3,270,740,3,0,-999
15/02/2021 07:00:00,2,270,310,3,0,-999
15/02/2021 07:00:16,2,270,310,3,0,-999
15/02/2021 07:00:32,2,640,310,3,0,-999
15/02/2021 07:00:48,2,640,310,3,0,-999
15/02/2021 07:01:04,2,640,310,3,0,-999
15/02/2021 07:01:20,2,640,310,3,0,-999
15/02/2021 07:01:36,2,640,310,3,0,-999
15/02/2021 07:01:52,2,640,310,3,0,-999
15/02/2021 07:02:08,2,640,310,3,0,-999
15/02/2021 07:02:24,2,640,310,3,0,-999
15/02/2021 07:02:40,2,640,310,3,0,-999
15/02/2021 07:02:56,2,640,310,3,0,-999
15/02/2021 07:03:12,2,640,310,3,0,-999
15/02/2021 07:03:28,2,640,310,3,0,-999
15/02/2021 07:03:44,2,640,310,3,0,-999
15/02/2021 07:04:00,2,630,310,3,0,-999
15/02/2021 07:04:16,2,630,310,3,0,-999
15/02/2021 07:04:32,2,640,310,3,0,-999
15/02/2021 07:04:48,2,640,310,3,0,-999
15/02/2021 07:05:04,2,640,310,3,0,-999
15/02/2021 07:05:20,2,280,310,3,0,-999
15/02/2021 07:05:36,2,280,310,3,0,-999
15/02/2021 07:05:52,2,280,310,3,0,-999
15/02/2021 07:06:08,2,280,310,3,0,-999
15/02/2021 07:06:24,2,280,310,3,0,-999
15/02/2021 07:06:40,2,280,310,3,0,-999
15/02/2021 07:06:56,2,280,310,3,0,-999
15/02/2021 07:07:12,2,280,310,3,0,-999
15/02/2021 07:07:28,2,280,310,3,0,-999
15/02/2021 07:07:44,2,280,310,3,0,-999
15/02/2021 07:08:00,2,630,310,3,0,-999
15/02/2021 07:08:16,2,630,310,3,0,-999
15/02/2021 07:08:32,2,630,310,3,0,-999
15/02/2021 07:08:48,2,630,310,3,0,-999
15/02/2021 07:09:04,2,640,310,3,0,-999
15/02/2021 07:09:20,2,640,310,3,0,-999
15/02/2021 07:09:36,2,640,310,3,0,-999
15/02/2021 07:09:52,2,640,310,3,0,-999
15/02/2021 07:10:08,2,640,310,3,0,-999
15/02/2021 07:10:24,2,640,310,3,0,-999
15/02/2021 07:10:40,2,640,310,3,0,-999
15/02/2021 07:10:56,2,640,310,3,0,-999
15/02/2021 07:11:12,2,640,310,3,0,-999
15/02/2021 07:11:28,2,640,310,3,0,-999
15/02/2021 07:11:44,2,640,310,3,0,-999
15/02/2021 07:12:00,2,640,310,3,0,-999
15/02/2021 07:12:16,2,640,310,3,0,-999
15/02/2021 07:12:32,2,640,310,3,0,-999
15/02/2021 07:13:04,2,640,310,3,0,-999
15/02/2021 07:13:20,2,640,310,3,0,-999
15/02/2021 07:13:36,2,640,310,3,0,-999
15/02/2021 07:13:52,2,640,310,3,0,-999
15/02/2021 07:14:08,2,640,310,3,0,-999
15/02/2021 07:14:24,2,640,310,3,0,-999
15/02/2021 07:14:40,2,640,310,3,0,-999
15/02/2021 07:14:56,2,640,310,3,0,-999
15/02/2021 07:15:12,2,640,310,3,0,-999
15/02/2021 07:15:28,2,640,310,3,0,-999
15/02/2021 07:15:44,2,630,310,3,0,-999
15/02/2021 07:16:00,2,630,310,3,0,-999
15/02/2021 07:16:16,2,630,310,3,0,-999
15/02/2021 07:16:32,2,630,310,3,0,-999
15/02/2021 07:16:48,2,640,310,3,0,-999
15/02/2021 07:17:04,2,640,310,3,0,-999
15/02/2021 07:17:20,2,640,310,3,0,-999
15/02/2021 07:17:36,2,640,310,3,0,-999
15/02/2021 07:17:52,2,640,310,3,0,-999
15/02/2021 07:18:08,2,650,310,3,0,-999
15/02/2021 07:18:24,2,650,310,3,0,-999
15/02/2021 07:18:40,2,650,310,3,0,-999
15/02/2021 07:18:56,2,650,310,3,0,-999
15/02/2021 07:19:12,2,650,310,3,0,-999
15/02/2021 07:19:28,2,650,310,3,0,-999
15/02/2021 07:19:44,2,650,310,3,0,-999
15/02/2021 07:20:00,2,650,310,3,0,-999
15/02/2021 07:20:16,2,650,310,3,0,-999
15/02/2021 07:20:48,2,650,310,3,0,-999
15/02/2021 07:21:04,2,660,310,3,0,-999
15/02/2021 07:21:20,2,660,310,3,0,-999
15/02/2021 07:21:36,2,660,310,3,0,-999
15/02/2021 07:21:52,2,660,310,3,0,-999
15/02/2021 07:22:08,2,660,310,3,0,-999
15/02/2021 07:22:24,2,660,310,3,0,-999
15/02/2021 07:22:56,2,670,310,3,0,-999
15/02/2021 07:23:12,2,670,310,3,0,-999
15/02/2021 07:23:28,2,670,310,3,0,-999
15/02/2021 07:23:44,2,670,310,3,0,-999
15/02/2021 07:24:00,2,670,310,3,0,-999
15/02/2021 07:24:16,2,670,310,3,0,-999
15/02/2021 07:24:32,2,680,310,3,0,-999
15/02/2021 07:24:48,2,680,310,3,0,-999
15/02/2021 07:25:04,2,680,310,3,0,-999
15/02/2021 07:25:20,2,680,310,3,0,-999
15/02/2021 07:25:36,2,680,310,3,0,-999
15/02/2021 07:25:52,2,680,310,3,0,-999
15/02/2021 07:26:08,2,680,310,3,0,-999
15/02/2021 07:26:24,2,680,310,3,0,-999
15/02/2021 07:26:40,2,680,310,3,0,-999
15/02/2021 07:26:56,2,680,310,3,0,-999
15/02/2021 07:27:12,2,680,310,3,0,-999
15/02/2021 07:27:28,2,690,310,3,0,-999
15/02/2021 07:27:44,2,690,310,3,0,-999
15/02/2021 07:28:00,2,690,310,3,0,-999
15/02/2021 07:28:16,2,690,310,3,0,-999
15/02/2021 07:28:32,2,690,310,3,0,-999
15/02/2021 07:28:48,2,690,310,3,0,-999
15/02/2021 07:29:04,2,690,310,3,0,-999
15/02/2021 07:29:20,2,700,310,3,0,-999
15/02/2021 07:29:36,2,700,310,3,0,-999
15/02/2021 07:29:52,2,700,310,3,0,-999
15/02/2021 07:30:08,2,700,310,3,0,-999
15/02/2021 07:30:24,2,700,310,3,0,-999
15/02/2021 07:30:40,2,700,310,3,0,-999
15/02/2021 07:30:56,2,700,310,3,0,-999
15/02/2021 07:31:12,2,700,310,3,0,-999
15/02/2021 07:31:28,2,710,310,3,0,-999
15/02/2021 07:31:44,2,710,310,3,0,-999
15/02/2021 07:32:00,2,710,310,3,0,-999
15/02/2021 07:32:16,2,720,310,3,0,-999
15/02/2021 07:32:32,2,720,310,3,0,-999
15/02/2021 07:32:48,2,720,310,3,0,-999
15/02/2021 07:33:04,2,720,310,3,0,-999
15/02/2021 07:33:20,2,720,310,3,0,-999
15/02/2021 07:33:36,2,720,310,3,0,-999
15/02/2021 07:33:52,2,730,310,3,0,-999
15/02/2021 07:34:08,2,730,310,3,0,-999
15/02/2021 07:34:24,2,740,310,3,0,-999
15/02/2021 07:34:40,2,740,310,3,0,-999
15/02/2021 07:34:56,2,750,310,3,0,-999
15/02/2021 07:35:12,2,750,310,3,0,-999
15/02/2021 07:35:28,2,750,310,3,0,-999
15/02/2021 07:35:44,2,760,310,3,0,-999
15/02/2021 07:36:00,2,760,310,3,0,-999
15/02/2021 07:36:16,2,760,310,3,0,-999
15/02/2021 07:36:32,2,760,310,3,0,-999
15/02/2021 07:36:48,2,770,310,3,0,-999
15/02/2021 07:37:04,2,770,310,3,0,-999
15/02/2021 07:37:20,2,770,310,3,0,-999
15/02/2021 07:37:36,2,770,310,3,0,-999
15/02/2021 07:37:52,2,780,310,3,0,-999
15/02/2021 07:38:08,2,780,310,3,0,-999
15/02/2021 07:38:24,2,780,310,3,0,-999
15/02/2021 07:38:40,2,780,310,3,0,-999
15/02/2021 07:38:56,2,780,310,3,0,-999
15/02/2021 07:39:12,2,780,310,3,0,-999
15/02/2021 07:39:28,2,790,310,3,0,-999
15/02/2021 07:39:44,2,790,310,3,0,-999
15/02/2021 07:40:00,2,800,310,3,0,-999
15/02/2021 07:40:16,2,810,310,3,0,-999
15/02/2021 07:40:32,2,810,310,3,0,-999
15/02/2021 07:40:48,2,810,310,3,0,-999
15/02/2021 07:41:04,2,820,310,3,0,-999
15/02/2021 07:41:20,2,820,310,3,0,-999
15/02/2021 07:41:36,2,830,310,3,0,-999
15/02/2021 07:41:52,2,840,310,3,0,-999
15/02/2021 07:42:08,2,840,310,3,0,-999
15/02/2021 07:42:24,2,850,310,3,0,-999
15/02/2021 07:42:40,2,850,310,3,0,-999
15/02/2021 07:42:56,2,850,310,3,0,-999
15/02/2021 07:43:12,2,860,310,3,0,-999
15/02/2021 07:43:28,2,860,310,3,0,-999
15/02/2021 07:43:44,2,870,310,3,0,-999
15/02/2021 07:44:00,2,870,310,3,0,-999
15/02/2021 07:44:16,2,870,310,3,0,-999
15/02/2021 07:44:32,2,870,310,3,0,-999
15/02/2021 07:44:48,2,870,310,3,0,-999
15/02/2021 07:45:04,2,870,310,3,0,-999
15/02/2021 07:45:20,2,820,310,3,0,-999
15/02/2021 07:45:36,2,810,310,3,0,-999
15/02/2021 07:45:52,2,810,310,3,0,-999
15/02/2021 07:46:08,2,810,310,3,0,-999
15/02/2021 07:46:24,2,810,310,3,0,-999
